time,Data,Grams,Newtons,multiplier,offset
32078,-428594,85.46066,,0.00111,561.2
32162,-428502,85.56278,,0.00111,561.2
32246,-428479,85.58831,,0.00111,561.2
32331,-428461,85.60829,,0.00111,561.2
32415,-428386,85.69154,,0.00111,561.2
32499,-428353,85.72817,,0.00111,561.2
32583,-428301,85.78589,,0.00111,561.2
32667,-428242,85.85138,,0.00111,561.2
32751,-428213,85.88357,,0.00111,561.2
32836,-428183,85.91687,,0.00111,561.2
32920,-428148,85.95572,,0.00111,561.2
33004,-428102,86.00678,,0.00111,561.2
33088,-428064,86.04896,,0.00111,561.2
33172,-428003,86.11667,,0.00111,561.2
33257,-427946,86.17994,,0.00111,561.2
33341,-427909,86.22101,,0.00111,561.2
33425,-427895,86.23655,,0.00111,561.2
33509,-427860,86.2754,,0.00111,561.2
33593,-427827,86.31203,,0.00111,561.2
33678,-427781,86.36309,,0.00111,561.2
33762,-427799,86.34311,,0.00111,561.2
33846,-427778,86.36642,,0.00111,561.2
33930,-427779,86.36531,,0.00111,561.2
34014,-427774,86.37086,,0.00111,561.2
34098,-427722,86.42858,,0.00111,561.2
34183,-427642,86.51738,,0.00111,561.2
34267,-427644,86.51516,,0.00111,561.2
34351,-427650,86.5085,,0.00111,561.2
34435,-427646,86.51294,,0.00111,561.2
34519,-427614,86.54846,,0.00111,561.2
34604,-427550,86.6195,,0.00111,561.2
34688,-427565,86.60285,,0.00111,561.2
34772,-427522,86.65058,,0.00111,561.2
34856,-427492,86.68388,,0.00111,561.2
34940,-427508,86.66612,,0.00111,561.2
35025,-427496,86.67944,,0.00111,561.2
35109,-427480,86.6972,,0.00111,561.2
35193,-427496,86.67944,,0.00111,561.2
35277,-427466,86.71274,,0.00111,561.2
35361,-427425,86.75825,,0.00111,561.2
35446,-427402,86.78378,,0.00111,561.2
35530,-427373,86.81597,,0.00111,561.2
35614,-427402,86.78378,,0.00111,561.2
35698,-427354,86.83706,,0.00111,561.2
35782,-427343,86.84927,,0.00111,561.2
35866,-427301,86.89589,,0.00111,561.2
35951,-427259,86.94251,,0.00111,561.2
36035,-427274,86.92586,,0.00111,561.2
36119,-427275,86.92475,,0.00111,561.2
36203,-427308,86.88812,,0.00111,561.2
36287,-427286,86.91254,,0.00111,561.2
36372,-427339,86.85371,,0.00111,561.2
36456,-427356,86.83484,,0.00111,561.2
36540,-427282,86.91698,,0.00111,561.2
36624,-427302,86.89478,,0.00111,561.2
36708,-427278,86.92142,,0.00111,561.2
36793,-427311,86.88479,,0.00111,561.2
36877,-427294,86.90366,,0.00111,561.2
36961,-427216,86.99024,,0.00111,561.2
37045,-427224,86.98136,,0.00111,561.2
